transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,amount_etb,transaction_type,channel,device_id,city,country,ip_hash,reference_id,invoice_id,status
TX00000705,2025-01-05T18:04:27.731035,ACC0004631,ACC0097062,3792,ETB,3792,Bill Payment,Mobile Banking,,Addis Ababa,Ethiopia,,,INV0112555,Completed
TX00000706,2024-11-30T15:04:49.826093,ACC0076499,ACC0121979,1823,ETB,1823,Payment,Branch,DEV0085170,Debre Birhan,Ethiopia,,,INV0026519,Completed
TX00000707,2023-10-13T20:50:49.348597,ACC0081355,ACC0086894,431,USD,24782,Payment,Mobile Banking,,Addis Ababa,Ethiopia,8f38ce06da56610c,,INV0116595,Completed
TX00000708,2024-11-09T05:14:58.602330,ACC0006551,ACC0076146,2203,ETB,2203,Transfer,Internet Banking,DEV0078734,Hawassa,Ethiopia,a1f2aeb4dc246199,,INV0129867,Completed
TX00000709,2024-05-09T15:45:09.349780,ACC0111294,ACC0101026,1353,GBP,97416,Payment,Internet Banking,DEV0059315,Addis Ababa,Ethiopia,4b771e302d0d0a59,,INV0018188,Completed
TX00000710,2023-12-19T10:35:56.745688,ACC0060310,ACC0117949,26976,ETB,26976,Deposit,Internet Banking,DEV0081875,Addis Ababa,Ethiopia,2db3f4706d3a161d,,INV0055569,Completed
TX00000711,2023-05-22T22:38:36.013612,ACC0007365,ACC0121563,42954,ETB,42954,Payment,Mobile Banking,DEV0077272,Addis Ababa,Ethiopia,8daec101dc09882b,REF00000711,INV0062258,Completed
TX00000712,2023-11-28T20:15:04.337359,ACC0082291,ACC0109220,1942,ETB,1942,Transfer,Mobile Banking,,Arba Minch,Ethiopia,,,INV0074792,Completed
TX00000713,2023-09-02T20:37:51.581526,ACC0062437,ACC0135025,100264,ETB,100264,Deposit,ATM,DEV0060396,Addis Ababa,Ethiopia,5be62dad47a0579b,,,Completed
TX00000714,2023-08-20T15:00:50.583852,ACC0020106,ACC0113661,37683,ETB,37683,Transfer,Mobile Banking,DEV0006635,Addis Ababa,Ethiopia,2555af90f857e911,,,Completed
TX00000715,2025-02-22T20:09:14.395903,ACC0025895,ACC0148033,13621,EUR,844502,Transfer,Mobile Banking,,Addis Ababa,Ethiopia,1ecdb58b2bcb4dc4,,INV0096478,Completed
TX00000716,2024-04-18T14:38:12.264889,ACC0044535,ACC0086780,1532,CHF,99580,Transfer,Mobile Banking,DEV0011086,Addis Ababa,Ethiopia,,REF00000716,,Completed
TX00000717,2022-08-20T21:14:19.710204,ACC0037214,ACC0101080,1123,GBP,80856,Transfer,Mobile Banking,,Addis Ababa,Ethiopia,038a6b9dce802ac1,REF00000717,INV0171261,Completed
TX00000718,2022-12-07T08:46:19.300949,ACC0092093,ACC0000224,4451,ETB,4451,Deposit,Branch,DEV0042801,Jijiga,Ethiopia,a5ebb5773ed75b03,,INV0096971,Completed
TX00000719,2022-04-20T11:43:42.948149,ACC0003478,ACC0113504,24553,CHF,1595945,FX Exchange,ATM,DEV0071163,Hawassa,Ethiopia,9ee0730e6caa55fa,REF00000719,INV0149452,Completed
TX00000720,2025-01-27T17:43:05.212102,ACC0067184,ACC0140857,2449,GBP,176328,Payment,Mobile Banking,DEV0083269,Addis Ababa,Ethiopia,df474655183a69a9,REF00000720,INV0012173,Completed
TX00000721,2024-08-20T17:02:43.233335,ACC0086396,ACC0057982,4121,ETB,4121,Deposit,ATM,DEV0026986,Addis Ababa,Ethiopia,b0ec1f5144469927,,,Completed
TX00000722,2025-12-06T23:58:35.195803,ACC0084979,ACC0015523,3217,ETB,3217,Payment,Mobile Banking,DEV0077390,Addis Ababa,Ethiopia,72e7fd5993e2d9f2,,,Completed
TX00000723,2022-10-13T02:35:54.312864,ACC0046153,ACC0076240,2692,ETB,2692,Salary,Internet Banking,DEV0079572,Hosaena,Ethiopia,f53279d0896bc3e7,,,Completed
TX00000724,2024-11-08T06:27:16.917368,ACC0100046,ACC0137899,910,ETB,910,Payment,Mobile Banking,DEV0070021,Dessie,Ethiopia,1bceac3e180b958f,,INV0001088,Completed
TX00000725,2024-04-04T07:14:45.795854,ACC0124968,ACC0086750,52623,ETB,52623,Transfer,ATM,DEV0079368,Arba Minch,Ethiopia,556f99c4b445301c,,,Completed
TX00000726,2025-10-08T02:07:12.930328,ACC0082148,ACC0018307,30168,ETB,30168,Withdrawal,Mobile Banking,DEV0084313,Nekemte,Ethiopia,3794844ea0fbe85a,,INV0102986,Completed
TX00000727,2022-03-01T11:11:58.594986,ACC0144651,ACC0118740,2495,ETB,2495,Transfer,ATM,DEV0049085,Mekelle,Ethiopia,ccc39210d45e4be7,,INV0124134,Completed
TX00000728,2023-06-21T05:09:07.747909,ACC0050633,ACC0067156,352,ETB,352,Transfer,Mobile Banking,DEV0064832,Dire Dawa,Ethiopia,2b7425a4eb1e636c,,INV0005949,Completed
TX00000729,2023-12-07T17:25:21.262630,ACC0077734,ACC0055552,13180,ETB,13180,Withdrawal,Mobile Banking,DEV0086352,Bahir Dar,Ethiopia,8a682833ae3f90a3,,,Completed
TX00000730,2025-06-28T04:55:26.358345,ACC0064541,ACC0072647,11831,USD,680282,Transfer,USSD,DEV0036227,Addis Ababa,Ethiopia,152a076e2a51db08,,INV0192149,Completed
TX00000731,2023-07-16T10:57:01.369258,ACC0148350,ACC0035976,2443,ETB,2443,Payment,Mobile Banking,DEV0052114,Bishoftu,Ethiopia,7754f83454358775,,INV0185086,Completed
TX00000732,2022-12-07T03:12:44.374320,ACC0041722,ACC0047779,729,AED,11372,Mobile Money,USSD,DEV0002456,Jimma,Ethiopia,d5e5c02e0e96fd51,,INV0129595,Completed
TX00000733,2024-07-09T07:03:10.159861,ACC0007985,ACC0005954,1663,ETB,1663,Deposit,USSD,DEV0016521,Asella,Ethiopia,32d72d7f3fdb8281,,,Completed
TX00000734,2024-08-18T23:31:55.055890,ACC0035785,ACC0006524,1623,USD,93322,Transfer,Internet Banking,DEV0002925,Dessie,Ethiopia,0255c0e7a34347b7,REF00000734,,Completed
TX00000735,2022-02-24T00:23:42.239827,ACC0046842,ACC0050592,671,CHF,43615,Payment,Mobile Banking,,Adama,Ethiopia,cd7ce0dcb74919f2,REF00000735,,Pending
TX00000736,2023-09-09T11:01:46.354337,ACC0048483,ACC0143510,9620,ETB,9620,Deposit,Branch,DEV0009043,Addis Ababa,Ethiopia,50958c15853870e1,REF00000736,INV0162397,Completed
TX00000737,2025-11-18T16:17:05.484572,ACC0056871,ACC0058271,98395,ETB,98395,Transfer,Mobile Banking,,Addis Ababa,Ethiopia,ae71dc2477801e1f,,INV0060179,Completed
TX00000738,2024-03-17T13:41:10.938842,ACC0062295,ACC0142373,22888,EUR,1419056,Payment,ATM,DEV0037443,Dilla,Ethiopia,,,INV0163303,Completed
TX00000739,2024-07-20T07:46:45.455577,ACC0075922,ACC0019262,2146,ETB,2146,Deposit,Mobile Banking,DEV0067423,Addis Ababa,Ethiopia,,REF00000739,INV0188929,Completed
TX00000740,2023-03-07T08:19:19.172292,ACC0011734,ACC0073511,3683,ETB,3683,Payment,Internet Banking,DEV0014461,Mekelle,Ethiopia,,REF00000740,INV0176762,Completed
TX00000741,2024-10-30T14:15:43.261081,ACC0065717,ACC0056036,25978,USD,1493735,Loan Disbursement,Branch,DEV0040564,Addis Ababa,Ethiopia,0a0e507995818572,REF00000741,INV0178229,Completed
TX00000742,2025-03-17T15:03:05.789061,ACC0087528,ACC0108666,29541,ETB,29541,Deposit,Internet Banking,DEV0052205,Hawassa,Ethiopia,180b266d7718688d,,INV0190333,Failed
TX00000743,2023-12-12T02:53:48.687926,ACC0139119,ACC0109180,4363,ETB,4363,Payment,Mobile Banking,,Adama,Ethiopia,875b4236c0703827,,,Completed
TX00000744,2025-02-17T03:08:39.493087,ACC0111276,ACC0014631,25660,CHF,1667900,Transfer,Branch,DEV0016991,Addis Ababa,Ethiopia,,REF00000744,,Completed
TX00000745,2023-06-27T00:53:02.045176,ACC0133442,ACC0068072,2066,ETB,2066,Deposit,Mobile Banking,DEV0062024,Hawassa,Ethiopia,6f855bbb7aea595f,,INV0051187,Completed
TX00000746,2023-09-17T09:37:17.387651,ACC0073552,ACC0074209,335410,ETB,335410,Withdrawal,Mobile Banking,DEV0062458,Addis Ababa,Ethiopia,de718163b9a8a587,,INV0037316,Pending
TX00000747,2022-01-23T05:40:38.728085,ACC0018477,ACC0100957,26731,ETB,26731,Payment,Mobile Banking,DEV0009756,Bishoftu,Ethiopia,915cf3f64f0a349b,,,Completed
TX00000748,2023-12-11T01:49:40.201070,ACC0145106,ACC0030763,54967,EUR,3407954,Transfer,Mobile Banking,DEV0007836,Addis Ababa,Ethiopia,,,INV0190114,Completed
TX00000749,2025-04-03T11:20:46.764473,ACC0056772,ACC0101747,48634,ETB,48634,FX Exchange,Mobile Banking,DEV0040641,Bahir Dar,Ethiopia,29b5ba3424a0f8ce,,INV0159905,Completed
TX00000750,2024-04-20T11:07:44.744767,ACC0005259,ACC0056172,18947,ETB,18947,Payment,Mobile Banking,DEV0023039,Dire Dawa,Ethiopia,6189d1bbe9d5e116,REF00000750,INV0130934,Completed
TX00000751,2024-01-30T01:22:44.211051,ACC0051067,ACC0007761,608,ETB,608,Salary,Mobile Banking,DEV0076238,Mekelle,Ethiopia,96b5d53ca57e9a09,,INV0099576,Completed
TX00000752,2022-12-13T01:22:45.868124,ACC0018889,ACC0031160,1334,ETB,1334,Payment,Mobile Banking,DEV0052905,Addis Ababa,Ethiopia,5a9a5e21b4768366,,INV0056172,Completed
TX00000753,2025-03-26T04:18:21.697976,ACC0023323,ACC0091015,27706,ETB,27706,Payment,ATM,,Jimma,Ethiopia,e3149497203e9557,,INV0069231,Completed
TX00000754,2025-07-09T17:32:48.653367,ACC0011273,ACC0012381,45289,ETB,45289,Transfer,Internet Banking,DEV0058850,Hawassa,Ethiopia,,,,Pending
TX00000755,2023-03-28T01:23:14.101226,ACC0070617,ACC0043446,23881,ETB,23881,Transfer,ATM,DEV0033119,Nekemte,Ethiopia,28d698ac5be3b31a,,INV0022602,Completed
TX00000756,2025-05-16T15:38:03.522388,ACC0107521,ACC0068036,232,ETB,232,Transfer,ATM,DEV0006593,Bahir Dar,Ethiopia,c904f35663f5c314,REF00000756,INV0082178,Completed
TX00000757,2024-05-04T19:59:48.182794,ACC0138861,ACC0111868,294,ETB,294,Deposit,Branch,DEV0073689,Bishoftu,Ethiopia,d63032c7be42382f,,,Completed
TX00000758,2024-05-13T03:43:41.722692,ACC0020369,ACC0103330,7073,ETB,7073,Withdrawal,Mobile Banking,DEV0040737,Dire Dawa,Ethiopia,7c4429d62447d5dd,,INV0041051,Completed
TX00000759,2023-06-11T13:07:40.398835,ACC0106925,ACC0137256,1435,ETB,1435,Withdrawal,ATM,DEV0079410,Jijiga,Ethiopia,d7dfdb4b5db13d1f,,INV0138342,Reversed
TX00000760,2022-09-02T00:14:25.758173,ACC0024806,ACC0037921,18574,ETB,18574,Withdrawal,Branch,DEV0035280,Addis Ababa,Ethiopia,07c467abef248c67,,INV0110765,Completed
TX00000761,2023-09-03T02:55:41.676209,ACC0109270,ACC0019571,5756,ETB,5756,Deposit,Mobile Banking,DEV0089485,Addis Ababa,Ethiopia,16ca04256877b8e8,,INV0001157,Completed
TX00000762,2024-01-02T12:58:44.658722,ACC0048203,ACC0031989,361,ETB,361,Payment,Branch,DEV0068739,Dessie,Ethiopia,7f4100e7c51f3ad1,,,Completed
TX00000763,2022-03-03T08:23:26.957303,ACC0036679,ACC0035249,11008,CHF,715520,Loan Repayment,Internet Banking,DEV0075615,Dire Dawa,Ethiopia,,REF00000763,INV0063736,Failed
TX00000764,2023-05-30T22:12:26.704939,ACC0050074,ACC0133742,9165,ETB,9165,Deposit,Mobile Banking,DEV0083201,Dire Dawa,Ethiopia,70011a605068df15,,,Completed
TX00000765,2023-02-12T22:40:59.901856,ACC0082551,ACC0081894,40316,GBP,2902752,Loan Disbursement,Internet Banking,DEV0016852,Addis Ababa,Ethiopia,eab2987ef95c4a06,REF00000765,INV0110865,Pending
TX00000766,2025-02-12T23:00:04.197890,ACC0009905,ACC0123786,67076,ETB,67076,Withdrawal,ATM,DEV0017307,Addis Ababa,Ethiopia,74de39f3cd1ac6b7,,INV0046144,Failed
TX00000767,2023-03-27T07:43:55.195184,ACC0083394,ACC0065820,3212,ETB,3212,Payment,Internet Banking,DEV0053003,Addis Ababa,Ethiopia,d492a4b750a4f6ab,,INV0020817,Completed
TX00000768,2022-10-28T20:44:57.920330,ACC0088886,ACC0061705,255,ETB,255,Payment,Mobile Banking,,Addis Ababa,Ethiopia,582cf87b9d3b5d94,REF00000768,INV0184646,Completed
TX00000769,2025-06-29T00:18:29.675842,ACC0093066,ACC0016940,1746,USD,100395,Deposit,ATM,DEV0011218,Hosaena,Ethiopia,3d01bec22157df65,,INV0019632,Completed
TX00000770,2022-02-08T20:44:57.687539,ACC0124369,ACC0039207,3014,ETB,3014,Deposit,Internet Banking,DEV0022863,Hawassa,Ethiopia,045f4c8138db19ff,REF00000770,,Completed
TX00000771,2025-05-11T12:52:09.717912,ACC0057640,ACC0147285,1309,ETB,1309,Withdrawal,Mobile Banking,DEV0085491,Dire Dawa,Ethiopia,b41fe1aa698d448f,,,Completed
TX00000772,2024-04-21T21:48:32.683677,ACC0100035,ACC0024830,8155,ETB,8155,Transfer,Mobile Banking,DEV0016552,Jijiga,Ethiopia,cdad8050b248ccc7,REF00000772,,Completed
TX00000773,2022-05-24T00:43:08.874253,ACC0125768,ACC0091393,3309,ETB,3309,Loan Repayment,Internet Banking,,Addis Ababa,Ethiopia,9e02988f9049228c,REF00000773,INV0069984,Completed
TX00000774,2024-03-07T13:45:53.708809,ACC0009176,ACC0013641,40046,EUR,2482852,Transfer,Mobile Banking,DEV0018651,Dessie,Ethiopia,785219917cb36de9,,INV0104386,Completed
TX00000775,2024-07-28T18:58:10.521972,ACC0027562,ACC0051806,24329,ETB,24329,Transfer,Branch,DEV0000240,Addis Ababa,Ethiopia,f2af3e7a2a4ed54a,REF00000775,INV0130311,Completed
TX00000776,2025-03-25T23:09:44.727827,ACC0073843,ACC0088618,47051,EUR,2917162,Transfer,Mobile Banking,DEV0072605,Gondar,Ethiopia,8d33ae008762ab7b,,,Completed
TX00000777,2022-03-09T02:01:34.036313,ACC0074275,ACC0116639,358125,USD,20592188,Mobile Money,ATM,DEV0003569,Arba Minch,Ethiopia,60a641ea42ae430b,,INV0152599,Completed
TX00000778,2022-01-11T22:56:25.932379,ACC0110547,ACC0094595,8587,GBP,618264,Bill Payment,Branch,DEV0042483,Dessie,Ethiopia,e01e6a93f3748cdb,REF00000778,INV0046405,Completed
TX00000779,2023-02-21T21:46:54.239547,ACC0050870,ACC0104005,546,ETB,546,Deposit,ATM,DEV0079879,Dire Dawa,Ethiopia,688640a0a65ce807,REF00000779,INV0018581,Failed
TX00000780,2023-10-12T10:03:22.671264,ACC0055815,ACC0031204,888449,ETB,888449,Payment,Mobile Banking,DEV0069430,Jijiga,Ethiopia,87f12ded9ba70a55,,,Completed
TX00000781,2024-12-12T06:35:42.643682,ACC0107448,ACC0039975,6924,ETB,6924,Payment,Internet Banking,,Adama,Ethiopia,988e2554c4f271b0,,INV0059466,Completed
TX00000782,2022-11-25T01:42:07.380840,ACC0064707,ACC0052301,59294,ETB,59294,Transfer,Mobile Banking,DEV0032312,Addis Ababa,Ethiopia,149e4f570d7873a2,REF00000782,,Reversed
TX00000783,2024-07-14T09:53:54.033895,ACC0061465,ACC0007199,2031,ETB,2031,Deposit,Mobile Banking,DEV0082767,Jijiga,Ethiopia,fc9ac08614c77b9f,,INV0111433,Completed
TX00000784,2022-05-13T14:42:25.356993,ACC0075361,ACC0123138,4132,ETB,4132,Withdrawal,Branch,DEV0054659,Jimma,Ethiopia,,,INV0188302,Completed
TX00000785,2024-03-23T12:10:33.433016,ACC0025559,ACC0081792,3282,ETB,3282,Deposit,Mobile Banking,DEV0063281,Addis Ababa,Ethiopia,5b9c0c4f504cc2f9,,,Completed
TX00000786,2023-11-25T20:32:32.778553,ACC0058121,ACC0007878,1992,GBP,143424,Transfer,Mobile Banking,,Adama,Ethiopia,60b48742a8dd20bc,,,Completed
TX00000787,2022-05-24T21:55:01.958735,ACC0047104,ACC0089751,2989,ETB,2989,Transfer,Internet Banking,DEV0037943,Dessie,Ethiopia,71675ae10108dbc1,REF00000787,INV0011599,Completed
TX00000788,2025-01-28T20:12:55.334708,ACC0088769,ACC0136340,2379,ETB,2379,Withdrawal,Mobile Banking,DEV0038191,Addis Ababa,Ethiopia,f6409bf94d91387d,,,Completed
TX00000789,2024-04-02T03:59:18.205967,ACC0099839,ACC0099089,1838,ETB,1838,Transfer,ATM,DEV0015108,Adama,Ethiopia,,REF00000789,INV0051025,Completed
TX00000790,2025-11-11T06:47:34.055191,ACC0073810,ACC0118376,33246,ETB,33246,Deposit,Mobile Banking,DEV0040208,Bahir Dar,Ethiopia,8e5addebd3424def,,,Completed
TX00000791,2025-03-31T09:06:57.298783,ACC0069369,ACC0004748,7386,ETB,7386,Transfer,ATM,DEV0054632,Addis Ababa,Ethiopia,60818efdb5b0b201,,INV0146811,Completed
TX00000792,2025-07-05T14:14:42.977357,ACC0087481,ACC0062542,84958,USD,4885085,Withdrawal,Branch,DEV0013650,Addis Ababa,Ethiopia,812bfbe2ff372c66,,,Completed
TX00000793,2023-09-14T05:25:58.320492,ACC0142523,ACC0090684,22335,AED,348426,Payment,Internet Banking,DEV0012419,Dilla,Ethiopia,,,INV0007717,Completed
TX00000794,2024-06-26T04:52:52.600473,ACC0127677,ACC0029572,298,ETB,298,Transfer,Mobile Banking,DEV0075428,Bahir Dar,Ethiopia,3c4a7b50a3f2ea0d,,INV0037983,Completed
TX00000795,2025-02-26T04:28:04.397441,ACC0110342,ACC0051835,321,ETB,321,Loan Disbursement,Mobile Banking,DEV0061920,Shashamane,Ethiopia,48a36e427ac2d6d9,REF00000795,INV0116708,Completed
TX00000796,2022-10-21T17:43:04.390602,ACC0122437,ACC0006678,199,ETB,199,Bill Payment,USSD,DEV0034970,Addis Ababa,Ethiopia,7cba2a6162a27a1e,,INV0065345,Completed
TX00000797,2023-09-11T08:52:34.827694,ACC0149946,ACC0041910,30204,ETB,30204,Loan Disbursement,Internet Banking,DEV0055678,Bahir Dar,Ethiopia,bd6671abff1877c5,,INV0122459,Completed
TX00000798,2024-08-03T00:00:20.961229,ACC0051699,ACC0088863,272,ETB,272,Payment,Mobile Banking,DEV0065513,Mekelle,Ethiopia,c099253a16790030,,,Completed
TX00000799,2022-05-28T22:51:00.963343,ACC0144777,ACC0095870,1727,ETB,1727,Loan Disbursement,Internet Banking,DEV0085885,Addis Ababa,Ethiopia,f2b03a0576d50094,,INV0052781,Failed
TX00000800,2023-08-02T09:27:23.724746,ACC0132547,ACC0113359,13789,ETB,13789,Payment,Internet Banking,DEV0086001,Addis Ababa,Ethiopia,927b4772cd69d898,,,Completed
TX00000801,2023-11-03T14:18:42.750172,ACC0095628,ACC0047440,460,ETB,460,Withdrawal,Mobile Banking,DEV0057322,Addis Ababa,Ethiopia,871ca160bd99bcde,,INV0149232,Completed
TX00000802,2025-05-07T14:38:24.199674,ACC0063113,ACC0075675,1485,ETB,1485,Mobile Money,Mobile Banking,DEV0047489,Dire Dawa,Ethiopia,163a5e8509cb18b6,REF00000802,INV0179966,Completed
TX00000803,2022-11-20T06:00:49.831473,ACC0048086,ACC0132228,2615,ETB,2615,Mobile Money,Internet Banking,DEV0007732,Addis Ababa,Ethiopia,99dd8071eeacdba3,,INV0056626,Completed
TX00000804,2025-06-18T22:43:28.376208,ACC0137698,ACC0033856,24752,ETB,24752,Transfer,Branch,DEV0005112,Shashamane,Ethiopia,,REF00000804,INV0127740,Completed
TX00000805,2022-10-08T06:49:09.579382,ACC0031878,ACC0136234,4080,ETB,4080,Salary,Internet Banking,DEV0038030,Hawassa,Ethiopia,2a7e3b8e23877b26,REF00000805,INV0022523,Completed
TX00000806,2024-01-30T14:51:28.485009,ACC0039271,ACC0143424,133,ETB,133,Transfer,Branch,DEV0050985,Dessie,Ethiopia,8aac3a28ba022709,REF00000806,INV0091641,Completed
TX00000807,2024-07-20T09:22:23.649956,ACC0070340,ACC0148114,2499,ETB,2499,Loan Disbursement,Internet Banking,DEV0085909,Addis Ababa,Ethiopia,f8d9244cbb4ccbce,,INV0095320,Completed
TX00000808,2024-03-18T06:14:33.564650,ACC0100127,ACC0091315,3033,ETB,3033,Mobile Money,ATM,DEV0012470,Sodo,Ethiopia,f25eec9dcf5cd9fd,REF00000808,,Completed
TX00000809,2022-12-30T17:52:33.636058,ACC0091849,ACC0022564,10260,ETB,10260,Loan Disbursement,Mobile Banking,DEV0039542,Hosaena,Ethiopia,c63458d61a17df86,,,Completed
TX00000810,2022-01-10T20:06:58.671770,ACC0053843,ACC0128463,42403,CHF,2756195,Deposit,Mobile Banking,DEV0036729,Addis Ababa,Ethiopia,e70bf50fdc760627,REF00000810,INV0167092,Failed
TX00000811,2023-08-12T04:24:15.827091,ACC0019602,ACC0052945,939,ETB,939,Payment,Mobile Banking,,Hosaena,Ethiopia,37c9c97b9c5690a3,,INV0161460,Pending
TX00000812,2025-12-12T16:35:52.392237,ACC0036369,ACC0106795,11301,GBP,813672,Bill Payment,Internet Banking,DEV0037689,Dessie,Ethiopia,,,INV0039370,Completed
TX00000813,2024-07-28T06:41:58.270103,ACC0085856,ACC0027497,654,ETB,654,Withdrawal,Internet Banking,DEV0025377,Hosaena,Ethiopia,,,INV0043942,Completed
TX00000814,2025-08-23T04:22:19.524271,ACC0027477,ACC0081343,23972,ETB,23972,Deposit,Mobile Banking,DEV0044253,Hawassa,Ethiopia,8fdabdda53b997e1,,INV0019563,Completed
TX00000815,2022-08-05T15:41:10.440416,ACC0035039,ACC0053100,1206,ETB,1206,Deposit,Internet Banking,DEV0051814,Hawassa,Ethiopia,feef42b50c26bdfb,,INV0066660,Completed
TX00000816,2022-01-13T22:35:22.717856,ACC0078818,ACC0124480,1898,ETB,1898,Deposit,Mobile Banking,DEV0051934,Addis Ababa,Ethiopia,6a65fd0ab112a8d1,,INV0088233,Completed
TX00000817,2024-05-25T20:30:48.185090,ACC0042143,ACC0133483,76917,ETB,76917,Mobile Money,Mobile Banking,DEV0052570,Dire Dawa,Ethiopia,15ca76a236713361,REF00000817,,Completed
TX00000818,2025-01-10T21:53:22.011372,ACC0110930,ACC0086278,1707,ETB,1707,Deposit,Mobile Banking,DEV0031011,Hosaena,Ethiopia,dbb3761f9aa1a8c2,,INV0072657,Completed
TX00000819,2025-08-26T15:49:58.320999,ACC0007876,ACC0132136,15544,ETB,15544,Transfer,Mobile Banking,DEV0070806,Hosaena,Ethiopia,,,INV0197257,Completed
TX00000820,2024-03-18T21:49:30.254911,ACC0048839,ACC0030235,185412,ETB,185412,Deposit,ATM,DEV0045923,Dessie,Ethiopia,530c4d643167c7a6,,INV0196139,Failed
TX00000821,2025-05-07T21:55:56.085151,ACC0132624,ACC0043895,22245,ETB,22245,Deposit,ATM,DEV0028512,Hawassa,Ethiopia,0d85b4aed3394976,REF00000821,,Completed
TX00000822,2024-07-04T21:11:21.368236,ACC0072726,ACC0092709,857,ETB,857,Payment,Mobile Banking,DEV0083726,Addis Ababa,Ethiopia,d98110c5aa7b760c,,,Completed
TX00000823,2023-09-22T08:05:51.775849,ACC0080817,ACC0004850,4763,ETB,4763,Deposit,Mobile Banking,DEV0030056,Dire Dawa,Ethiopia,3d6ae52ae4d07b97,,INV0121598,Completed
TX00000824,2023-08-10T13:40:33.843070,ACC0000175,ACC0075024,3226,USD,185495,Payment,ATM,DEV0072054,Adama,Ethiopia,ead007be6e937dc0,,,Completed
TX00000825,2024-09-23T00:02:35.793395,ACC0069914,ACC0012586,50,ETB,50,Loan Repayment,Mobile Banking,DEV0088330,Dire Dawa,Ethiopia,d7baf8a9bcbbdf82,,INV0040671,Completed
TX00000826,2024-12-13T13:12:20.273586,ACC0037654,ACC0002880,3072,ETB,3072,Deposit,Branch,DEV0042510,Addis Ababa,Ethiopia,6b68206378628f3b,,INV0129422,Completed
TX00000827,2025-12-18T01:39:15.562552,ACC0107728,ACC0012892,47480,ETB,47480,Deposit,Mobile Banking,DEV0081992,Mekelle,Ethiopia,cffe93d5c3c9e96b,REF00000827,INV0000513,Completed
TX00000828,2024-11-29T03:10:35.022576,ACC0111232,ACC0099142,27598,USD,1586885,Payment,ATM,DEV0023428,Addis Ababa,Ethiopia,f3bd00fe4e3d4e28,,,Completed
TX00000829,2025-10-21T13:23:45.968879,ACC0085445,ACC0029531,1144,ETB,1144,Payment,Mobile Banking,DEV0005216,Adama,Ethiopia,9469ab5ee8fbf5d6,,INV0113664,Completed
TX00000830,2023-07-05T10:30:48.691702,ACC0120391,ACC0089821,930,ETB,930,Transfer,ATM,DEV0044219,Dire Dawa,Ethiopia,25eca98cef87d077,,INV0178954,Pending
TX00000831,2023-01-02T20:04:04.635737,ACC0039229,ACC0000476,29127,ETB,29127,Transfer,USSD,DEV0006567,Mekelle,Ethiopia,a9d51d66d73230d5,REF00000831,INV0060712,Completed
TX00000832,2025-08-19T12:08:36.527452,ACC0029866,ACC0043730,31345,ETB,31345,Deposit,Mobile Banking,DEV0019897,Addis Ababa,Ethiopia,c2699aedcd6e1d03,,,Completed
TX00000833,2022-07-11T09:06:37.370149,ACC0023383,ACC0106355,2207,ETB,2207,Payment,Internet Banking,DEV0053329,Addis Ababa,Ethiopia,d572a148505405a0,,,Completed
TX00000834,2022-02-13T00:22:05.862999,ACC0029935,ACC0104499,122716,ETB,122716,Transfer,Internet Banking,DEV0078680,Addis Ababa,Ethiopia,8f4b08dca95199c8,,INV0104372,Completed
TX00000835,2024-07-24T11:17:10.275941,ACC0023998,ACC0065151,981,ETB,981,Transfer,Branch,DEV0060089,Addis Ababa,Ethiopia,8b1ef5f2d0aaf1d6,REF00000835,INV0055561,Pending
TX00000836,2025-05-26T17:15:00.295702,ACC0098708,ACC0147324,2994,ETB,2994,Loan Repayment,Mobile Banking,DEV0038551,Mekelle,Ethiopia,2075045de7ec4fa6,,INV0113776,Completed
TX00000837,2022-11-28T00:45:45.420317,ACC0128929,ACC0126475,87,ETB,87,Payment,POS,DEV0014693,Bahir Dar,Ethiopia,95a71a0b31abf31a,REF00000837,,Completed
TX00000838,2024-03-08T01:39:24.278084,ACC0021372,ACC0100221,10553,ETB,10553,Transfer,Branch,DEV0005436,Dire Dawa,Ethiopia,1540127a34409da7,REF00000838,INV0051547,Completed
TX00000839,2023-05-08T02:12:53.558791,ACC0007044,ACC0013636,26831,ETB,26831,Withdrawal,Branch,DEV0004515,Addis Ababa,Ethiopia,d7c9e048f936974e,,INV0093922,Completed
TX00000840,2022-02-01T11:42:17.639150,ACC0071035,ACC0136492,6356,ETB,6356,Payment,POS,DEV0018647,Addis Ababa,Ethiopia,026c4f898248d39a,,,Completed
TX00000841,2023-12-22T23:06:02.164949,ACC0033917,ACC0042815,19518,ETB,19518,Payment,Internet Banking,,Dire Dawa,Ethiopia,f17e9abaa33742c8,,INV0061074,Completed
TX00000842,2023-04-09T21:28:36.177329,ACC0148063,ACC0038168,1936,ETB,1936,Transfer,Mobile Banking,DEV0051719,Addis Ababa,Ethiopia,,REF00000842,INV0136887,Completed
TX00000843,2023-05-12T19:42:02.901123,ACC0021406,ACC0065495,10366,ETB,10366,Transfer,Mobile Banking,DEV0059739,Addis Ababa,Ethiopia,,,,Failed
TX00000844,2024-04-25T11:06:14.355119,ACC0010372,ACC0055482,6335,ETB,6335,Transfer,ATM,DEV0037580,Addis Ababa,Ethiopia,1f8a9678410fe33d,,,Completed
