person_id,first_name,last_name,date_of_birth,gender,nationality,occupation,employment_status,declared_monthly_income,income_currency,city,region,country,phone_hash,address_hash,created_at
P000673,Menbere,Tariku,1982-04-04,F,Ethiopian,teacher,Employed,9147,ETB,Addis Ababa,Addis Ababa,Ethiopia,8ec08615ed0756a3,cff0280ff12a5262,2025-09-19T02:03:11.120221
P000674,Emebet,Muluken,1970-01-03,F,Ethiopian,student,Student,2103,ETB,Dire Dawa,Dire Dawa,Ethiopia,b49852da08afa9a9,b12de479f146a56c,2023-04-10T02:15:21.408314
P000675,Hewan,Elias,1968-01-16,F,Ethiopian,student,Student,6539,ETB,Addis Ababa,Addis Ababa,Ethiopia,247ddd62ef5b0943,335d6a276c125f15,2024-10-09T23:29:48.383335
P000676,Wossen,Hassen,1991-09-01,M,Ethiopian,merchant,Self-Employed,10188,ETB,Sodo,SNNPR,Ethiopia,295a7bc3c71c4595,6710c98f64ed6cc6,2022-08-08T23:04:28.149606
P000677,Asegedech,Khalid,1997-07-26,F,Ethiopian,software_engineer,Employed,38204,ETB,Hawassa,Sidama,Ethiopia,1a42bd694303da26,2aed9518db31c029,2024-02-22T22:48:24.307290
P000678,Sara,Ermias,1980-07-06,F,Ethiopian,student,Student,8735,ETB,Addis Ababa,Addis Ababa,Ethiopia,f2046b1f46e4c993,5dc4be4b98a8be63,2023-01-12T14:19:08.303289
P000679,Zeleke,Mersha,1984-08-21,M,Ethiopian,accountant,Employed,22912,ETB,Sodo,SNNPR,Ethiopia,5a51ed2e136e90b1,e08ef62b36c8eb03,2025-06-17T19:08:56.361245
P000680,Habtamu,Fedlu,1989-10-17,M,Ethiopian,farmer,Self-Employed,9162,ETB,Gondar,Amhara,Ethiopia,011760778bac6ada,18e1900ff80fa1e2,2022-12-07T23:34:13.353471
P000681,nEBIYOU,Mesfin,1996-02-29,M,Ethiopian,driver,Employed,18994,ETB,Dire Dawa,Dire Dawa,Ethiopia,189d3547529b962d,3c231f0684c3d980,2022-02-06T07:59:33.443695
P000682,Ashenafi,Abenezer,2006-08-16,M,Ethiopian,teacher,Employed,17652,ETB,Shashamane,Oromia,Ethiopia,e6d08b7d8ffc7339,1f089903e6c43bee,2023-06-06T13:47:38.605657
P000683,Cherenet,Thomas,1972-10-22,M,Other,driver,Employed,13568,ETB,Addis Ababa,Addis Ababa,Ethiopia,9d8d0cc503bee6ce,82a862b02b8ccb5e,2023-07-21T07:13:41.919980
P000684,Redwan,Dawit,1978-11-25,M,Ethiopian,merchant,Self-Employed,12532,ETB,Harar,Harari,Ethiopia,773a568f7ff3c7a4,ba9d2f69abb9f71d,2025-04-27T23:52:22.002718
P000685,Betelhem,Tesfaye,2004-01-27,F,Ethiopian,software_engineer,Employed,21860,ETB,Addis Ababa,Addis Ababa,Ethiopia,7521793fff3c8862,d410872872a14b26,2024-04-25T14:48:09.096199
P000686,Zekarias,Efrem,1971-06-09,M,Ethiopian,ngo_worker,Employed,28269,ETB,Addis Ababa,Addis Ababa,Ethiopia,8d0801195d62bbc3,12bc2bee08a41cc8,2023-03-02T02:34:41.000242
P000687,Akalu,Ermias,2004-02-21,M,Other,cashier,Employed,3313,ETB,Gondar,Amhara,Ethiopia,e5072f507f45ab61,5786944d471ff142,2025-12-30T00:09:36.907251
P000688,Senedu,Legesse,1961-10-19,F,Ethiopian,day_laborer,Employed,4156,ETB,Jijiga,Somali,Ethiopia,4b705ee1f0ff44c9,8a6f7d0220f8fb32,2022-08-31T07:06:03.970955
P000689,Salem,Mitiku,1982-08-14,F,Ethiopian,unemployed,Unemployed,2000,ETB,Addis Ababa,Addis Ababa,Ethiopia,85df48362bf8b19a,9c619d4e28088d83,2022-01-13T19:55:06.506106
P000690,Hewan,Sebhat,1999-05-22,F,Ethiopian,engineer,Employed,34677,ETB,Jijiga,Somali,Ethiopia,,f96c161338e2b339,2023-12-10T04:04:10.341878
P000691,Aschalew,Tesfaye,1963-04-17,M,Ethiopian,engineer,,21282,ETB,Debre Birhan,Amhara,Ethiopia,a6239b5562fccb6b,0481df2645470b60,2024-02-16T08:18:15.451809
P000692,Tewabech,Abdela,1966-03-26,F,Ethiopian,security_guard,Employed,7358,ETB,Addis Ababa,Addis Ababa,Ethiopia,a41ebe555fe35d33,bb482f9281eb4b7a,2022-03-26T21:44:36.155766
P000693,Ezana,Habte,1979-07-10,M,Ethiopian,doctor,Employed,95707,ETB,Addis Ababa,Addis Ababa,Ethiopia,31f95ff9536112b0,596a6998a20d648e,2023-12-21T06:42:45.575841
P000694,Dawit,Kassahun,2004-11-05,M,Ethiopian,farmer,Self-Employed,9210,ETB,Bahir Dar,Amhara,Ethiopia,a5575d1a0a578c85,17aaa7d148667955,2024-02-19T04:37:37.987637
P000695,Hamelmal,Kidus,2002-07-26,F,Ethiopian,accountant,Employed,19905,ETB,Addis Ababa,Addis Ababa,Ethiopia,,b384c686c6284ded,2025-08-19T22:52:55.830733
P000696,Aster,Abraham,1981-06-11,F,Ethiopian,teacher,Employed,5651,ETB,Jijiga,Somali,Ethiopia,2068012f87e5d19e,,2022-03-22T17:48:08.429315
P000697,Elfnesh,Andinet,1983-12-09,F,Ethiopian,government_employee,Employed,19344,ETB,Addis Ababa,Addis Ababa,Ethiopia,5a0f03f2d8443831,bf989ebc2d03d41b,2025-05-22T19:11:40.990853
P000698,Sitota,Fikremariam,1988-12-20,F,Ethiopian,unemployed,Unemployed,2414,ETB,Addis Ababa,Addis Ababa,Ethiopia,792d14c6c2ee2968,a230e209dc2b5c02,2025-01-13T23:07:21.612299
P000699,Adanech,Million,1977-02-07,F,Ethiopian,freelancer,Self-Employed,9461,ETB,Addis Ababa,Addis Ababa,Ethiopia,88037a6777712932,4325806279bf6b4e,2023-11-08T21:45:21.959666
P000700,Samson,Melaku,1991-06-30,M,Ethiopian,farmer,Self-Employed,30682,ETB,Adama,Oromia,Ethiopia,c13def3d13a2ddf6,,2023-06-22T19:44:31.063625
P000701,Robel,Paulos,1973-05-20,M,Ethiopian,student,Student,3653,ETB,Dilla,SNNPR,Ethiopia,c6167e521fffecd3,75eba2d45e6eb92c,2025-03-14T07:09:57.515891
P000702,Kassaye,Abdul,1982-10-02,M,Ethiopian,security_guard,Employed,5601,ETB,Sodo,SNNPR,Ethiopia,9eab8e234bdda279,15243c415dcadd12,2022-09-05T08:11:29.779981
P000703,Adane,Gedion,2004-11-18,M,Ethiopian,software_engineer,Employed,13446,ETB,Addis Ababa,Addis Ababa,Ethiopia,,,2022-06-08T18:13:23.273578
P000704,Etsegenet,Asrat,1982-07-24,F,Ethiopian,domestic_worker,Employed,4532,ETB,Arba Minch,SNNPR,Ethiopia,1273826835b559e9,080933852e2d0621,2025-01-29T23:00:34.674533
P000705,Mamo,Demeke,1964-01-25,M,Ethiopian,unemployed,Unemployed,2108,ETB,Jijiga,Somali,Ethiopia,d48bb7a397e3a739,16b939b7dbd4aa3e,2022-02-19T10:13:32.511926
P000706,Inku,Nathnael,2005-06-07,F,Ethiopian,farmer,Self-Employed,6823,ETB,Hosaena,SNNPR,Ethiopia,a79ab9e1ad1d2418,45a36cb14e7f2ecf,2023-06-30T04:14:01.370635
P000707,Welela,Issak,1962-08-23,F,Ethiopian,freelancer,Self-Employed,21727,ETB,Addis Ababa,Addis Ababa,Ethiopia,1f1275dc2be43a5a,aae8ab66485fa6db,2023-06-06T11:18:10.347001
P000708,Eskedar,Demerew,1994-06-15,F,Ethiopian,teacher,Employed,14101,ETB,Adama,Oromia,Ethiopia,2f4b41182a873bff,143b4a6831d58bfa,2022-07-17T12:40:58.492500
P000709,Kassahun,Gebre-Selassie,1989-02-15,M,Ethiopian,day_laborer,Employed,5906,ETB,Hawassa,Sidama,Ethiopia,,85469353e29295d8,2025-10-08T18:47:59.437419
P000710,Hassen,Ashenafi,1989-05-29,M,Ethiopian,student,Student,4356,ETB,Addis Ababa,Addis Ababa,Ethiopia,9355b45ea208a6aa,91a7b34c47163b28,2023-08-08T12:25:02.633214
P000711,Muluemebet,Kagnew,1972-04-24,F,Ethiopian,farmer,Self-Employed,10065,ETB,Jijiga,Somali,Ethiopia,12293710a18323b8,d2b0cfd75ed9fd64,2023-08-10T12:06:37.444082
P000712,Algansh,Gebre-Selassie,1972-02-28,F,Ethiopian,day_laborer,,4359,ETB,Dire Dawa,Dire Dawa,Ethiopia,,,2022-02-15T07:14:29.385327
P000713,Thut,Mengistu,1966-10-25,F,Ethiopian,business_owner,Self-Employed,30724,ETB,Addis Ababa,Addis Ababa,Ethiopia,595f23be0955af2e,,2023-05-22T17:48:01.408130
P000714,Mimi,Mekonnen,1973-02-19,F,Ethiopian,unemployed,Unemployed,2155,ETB,Dire Dawa,Dire Dawa,Ethiopia,7395efb47c0cb410,a4263d5f3188841c,2023-11-22T17:28:07.916442
P000715,Mimi,Tekeste,2004-05-08,F,Ethiopian,teacher,Employed,7067,ETB,Addis Ababa,Addis Ababa,Ethiopia,3339602e9a021e2d,ebc62a9281d6f0b7,2025-08-20T08:50:47.785029
P000716,Fikremariam,Ashenafi,1987-10-29,M,Ethiopian,freelancer,Self-Employed,41447,ETB,Addis Ababa,Addis Ababa,Ethiopia,6a60ebd9bb95adfd,,2023-09-29T17:53:42.005021
P000717,Haimanot,Dagnachew,1987-09-03,F,Ethiopian,cashier,Employed,13840,ETB,Addis Ababa,Addis Ababa,Ethiopia,358799242acec7c6,772be7f90a98bf11,2023-11-25T11:33:12.060513
P000718,Gebre-Micheal,Estifanos,1961-10-18,M,Ethiopian,lawyer,Employed,41601,ETB,Dessie,Amhara,Ethiopia,c3e47b5a5e73c0a7,49779b93c5f09979,2023-11-16T18:18:47.961839
P000719,Kalkidan,Caleb,1976-12-29,F,Ethiopian,engineer,Employed,19747,ETB,Addis Ababa,Addis Ababa,Ethiopia,44e427afbf13c305,bc930372320f337a,2024-06-16T03:53:14.259127
P000720,Senait,Abera,1987-01-06,F,Other,student,Student,8737,ETB,Addis Ababa,Addis Ababa,Ethiopia,a83d9622ebacdccb,,2024-12-09T17:51:41.769120
P000721,Zeritu,Bereket,2002-03-30,F,Ethiopian,student,Student,2872,ETB,Sodo,SNNPR,Ethiopia,eff47faab2bc05ca,0fda4a2dab88fefc,2022-08-14T00:52:06.502120
P000722,Metaferia,Chebude,1993-05-06,M,Ethiopian,nurse,Employed,7749,ETB,Bishoftu,Oromia,Ethiopia,d5dd4d99498d41b4,d853f01d9f20dcc1,2024-07-17T02:37:48.537632
P000723,Gizachew,Jemal,1982-01-13,M,Ethiopian,driver,Employed,4919,ETB,Addis Ababa,Addis Ababa,Ethiopia,447631bd576232e8,f34fabe59c654a84,2024-02-12T23:48:42.505250
P000724,Maramawit,Getahun,2000-11-26,F,Ethiopian,student,Student,4653,ETB,Addis Ababa,Addis Ababa,Ethiopia,a6a42e02d2a79cc5,c06406ef3dfcbcdf,2022-07-14T17:49:22.598469
P000725,Gezahegn,Mesfin,1969-07-06,M,Ethiopian,student,Student,4184,ETB,Addis Ababa,Addis Ababa,Ethiopia,e24479c49a24ed20,,2022-11-29T20:40:49.256782
P000726,Husein,Yakob,1999-11-14,M,Ethiopian,student,Student,3457,ETB,Addis Ababa,Addis Ababa,Ethiopia,b474581408cb74e9,5aa16577124259ae,2022-11-15T10:23:47.529501
P000727,Belay,Gezahegn,1984-04-25,M,Ethiopian,teacher,Employed,33205,ETB,Dire Dawa,Dire Dawa,Ethiopia,99ab0532bb1316f6,668f786a88ae3e00,2022-02-04T00:51:52.696345
P000728,Berhanu,Mesfin,1968-07-19,M,Ethiopian,driver,Employed,9032,ETB,Mekelle,Tigray,Ethiopia,0565c98b0603c7cb,6e7b08139a2e4149,2022-07-12T05:35:16.574251
P000729,Hassen,Dereje,1981-01-07,M,Ethiopian,merchant,,13492,ETB,Addis Ababa,Addis Ababa,Ethiopia,fd9b7c232c92d89c,2555f50fbdb21937,2025-09-23T16:29:17.019196
P000730,Elfnesh,Kebron,1984-10-13,F,Ethiopian,government_employee,Employed,26489,ETB,Adama,Oromia,Ethiopia,1f1ec1f44be6fb2e,ad83e97a6bb80917,2023-12-22T10:24:31.565874
P000731,Dagmawi,Fasil,1993-07-08,M,Ethiopian,software_engineer,Employed,56183,ETB,Addis Ababa,Addis Ababa,Ethiopia,9d67b17f4207f766,a2f88d3a7436047b,2025-04-15T15:30:47.810671
P000732,Girma,Nathnael,2006-03-31,M,Ethiopian,software_engineer,Employed,64335,ETB,Addis Ababa,Addis Ababa,Ethiopia,63959d6c9b4d51c5,,2022-09-29T09:39:09.013142
P000733,Binyam,Yakob,1983-02-26,M,Ethiopian,merchant,Self-Employed,26324,ETB,Addis Ababa,Addis Ababa,Ethiopia,9bbff723e25ad1db,f25a8987df631109,2025-08-04T09:55:55.976657
P000734,Bereket,Tadesse,1968-05-21,M,Ethiopian,freelancer,Self-Employed,29877,ETB,Nekemte,Oromia,Ethiopia,b0ba321b3fe30dca,4a874faa53ca02e7,2025-08-31T18:18:09.846000
P000735,Endalkachew,Mintesnot,1974-11-26,M,Other,government_employee,Employed,6604,ETB,Addis Ababa,Addis Ababa,Ethiopia,2f7b27b8cb1c6a89,b773089ca61e9193,2025-04-28T23:27:24.403468
P000736,Abigail,Haile-Mariam,1993-03-06,F,Ethiopian,freelancer,Self-Employed,34703,ETB,Bahir Dar,Amhara,Ethiopia,,ed048c2b7a31e3de,2023-08-18T16:52:06.503070
P000737,Markos,Mamo,1968-06-10,M,Ethiopian,day_laborer,,2957,ETB,Adama,Oromia,Ethiopia,61da17b660dc402a,e701ef4d5c9e2d3c,2022-12-15T00:39:30.408255
P000738,Mamo,Abdul,1997-11-16,M,Ethiopian,student,Student,9254,ETB,Addis Ababa,Addis Ababa,Ethiopia,,,2022-12-03T04:12:43.427562
P000739,Kassahun,Medhin,1983-08-20,M,Ethiopian,business_owner,Self-Employed,48146,ETB,Addis Ababa,Addis Ababa,Ethiopia,165a785b522925ec,6de7a57690789d70,2025-05-01T00:22:02.182454
P000740,Beyene,Alemu,2005-02-20,M,Ethiopian,business_owner,Self-Employed,48498,ETB,Addis Ababa,Addis Ababa,Ethiopia,dd186a7501403b33,4e0b904ee1e3f8d5,2022-10-30T02:05:55.074609
P000741,Hagos,Legesse,1964-11-29,M,Ethiopian,engineer,Employed,26420,ETB,Shashamane,Oromia,Ethiopia,81da5f60e66b48a1,b56dd1b18ce1447d,2025-01-28T17:47:13.845368
P000742,Gedion,Menelik,1989-03-20,M,Ethiopian,lawyer,Employed,57862,ETB,Hosaena,SNNPR,Ethiopia,241380797de88b48,c6960697d13dd911,2024-06-12T13:06:39.536220
P000743,Belaynesh,Mussie,1961-09-17,F,Ethiopian,software_engineer,Employed,9054,ETB,Addis Ababa,Addis Ababa,Ethiopia,994c0d014c214f3a,2f62da8d0fe6aa54,2025-01-24T13:56:56.848397
P000744,Melaku,Molla,1963-08-22,M,Ethiopian,freelancer,Self-Employed,24963,ETB,Addis Ababa,Addis Ababa,Ethiopia,6a13d0754ca5bdfd,5e010809ad116b26,2023-07-12T14:25:48.643346
P000745,Rebka,Leul,1995-05-17,F,Ethiopian,day_laborer,Employed,6168,ETB,Gondar,Amhara,Ethiopia,2b3e5f8563bb5cc3,13ef328575a9dbda,2024-08-22T01:37:24.158797
P000746,Martha,Teshome,1987-04-09,F,Ethiopian,software_engineer,Employed,55782,ETB,Dire Dawa,Dire Dawa,Ethiopia,,582e5c4b8228e8eb,2022-11-12T14:52:08.503845
P000747,Moges,Alula,1962-02-26,M,Ethiopian,farmer,Self-Employed,4642,ETB,Bishoftu,Oromia,Ethiopia,a031e48664ed0a80,c1326f59239552fe,2025-11-08T03:39:34.517721
P000748,Aklilu,Argaw,1967-02-05,M,Ethiopian,engineer,Employed,31419,ETB,Dire Dawa,Dire Dawa,Ethiopia,dae91e8320bcde6c,c1602f59075a8d8a,2023-11-09T22:33:46.518861
P000749,Atsede,Yafet,1971-06-28,F,Ethiopian,farmer,Self-Employed,4238,ETB,Jijiga,Somali,Ethiopia,4c80340ea29a2c1a,62f8b2da88bf9d64,2022-04-21T02:31:14.749100
P000750,Yamrot,Aschalew,1981-04-19,F,Ethiopian,accountant,Employed,8976,ETB,Addis Ababa,Addis Ababa,Ethiopia,2e937a883b4b5d82,13af8293b956be50,2022-07-11T04:54:42.389838
P000751,Haile-Selassie,Mekbib,1993-11-22,M,Ethiopian,student,Student,2247,ETB,Adama,Oromia,Ethiopia,6b2d5941dab5c6f3,744784c1f448366e,2024-07-31T18:29:18.827759
P000752,Amin,Adane,2001-12-17,M,Ethiopian,security_guard,Employed,14151,ETB,Addis Ababa,Addis Ababa,Ethiopia,5b905a511b473de0,1392eba8bb8a05e9,2025-08-15T08:49:05.343302
P000753,Amin,Dagnachew,1969-06-18,M,Other,student,Student,2768,ETB,Addis Ababa,Addis Ababa,Ethiopia,,cc2c116b42e429b5,2022-08-14T06:47:45.288476
P000754,Habtamu,Aklilu,1972-06-13,M,Ethiopian,merchant,Self-Employed,31986,ETB,Asella,Oromia,Ethiopia,b89acaed313c8469,797f5392a3520076,2024-02-12T23:16:01.689903
P000755,Asegedech,Atinafu,1964-10-08,F,Ethiopian,business_owner,Self-Employed,44265,ETB,Sodo,SNNPR,Ethiopia,479d1b810a885167,eda10ed3fd42e440,2022-01-04T21:42:21.952919
P000756,Teferri,Liku,1994-04-19,M,Ethiopian,domestic_worker,Employed,2837,ETB,Addis Ababa,Addis Ababa,Ethiopia,cc05c6a4f744bee2,d46cd714043473e7,2022-04-29T10:56:25.384926
P000757,Ibrahim,Abel,2002-09-20,M,Ethiopian,student,,11229,ETB,Addis Ababa,Addis Ababa,Ethiopia,67cb925af7f82ebe,846e1eb03a6f5947,2024-02-17T00:44:26.418362
P000758,Azalech,Dereje,2004-03-04,F,Other,cashier,Employed,13102,ETB,Dire Dawa,Dire Dawa,Ethiopia,ff3a2c1083ac2061,,2024-10-11T16:18:05.191360
P000759,Atlabachew,Nebyat,1993-04-07,M,Ethiopian,student,Student,5493,ETB,Addis Ababa,Addis Ababa,Ethiopia,46e041add5463698,738a4576ffac1e96,2025-02-02T19:33:09.568578
P000760,Seid,Endalkachew,2002-08-27,M,Ethiopian,farmer,Self-Employed,2212,ETB,Dire Dawa,Dire Dawa,Ethiopia,29d40889b68824f9,,2024-03-21T03:13:12.584939
P000761,Hanna,Andargachew,1973-05-26,F,Ethiopian,government_employee,Employed,11041,ETB,Jimma,Oromia,Ethiopia,a67247a6fbefb0b1,d17dbb9872d4ef1a,2023-11-16T02:15:17.661182
P000762,Alazar,Tamene,1966-12-21,M,Ethiopian,teacher,Employed,29446,ETB,Dire Dawa,Dire Dawa,Ethiopia,1a67e66182fd7f07,,2023-09-21T06:45:47.026032
P000763,Argaw,Abraham,1985-04-22,M,Ethiopian,software_engineer,Employed,56987,ETB,Dire Dawa,Dire Dawa,Ethiopia,82301ec944299f4d,d101b8462000d0ff,2022-01-28T12:02:29.982525
P000764,Demerew,Adugna,2001-01-24,M,Ethiopian,security_guard,Employed,11115,ETB,Nekemte,Oromia,Ethiopia,8782ede7af3cb5e6,0c9e9010f4e970c6,2023-10-25T14:32:46.887321
P000765,Beletshachew,Sofonyas,1966-12-26,F,Ethiopian,business_owner,Self-Employed,75305,ETB,Arba Minch,SNNPR,Ethiopia,6af9c5d3c6cbcdbb,54952e6d69850860,2023-02-12T04:18:41.750529
P000766,Atlabachew,Abayneh,1989-03-17,M,Ethiopian,student,Student,5806,ETB,Addis Ababa,Addis Ababa,Ethiopia,bd10b5476e92c2c7,6ebac6dea20a8e83,2023-11-10T18:51:25.929040
P000767,Abraham,Yakob,1984-11-06,M,Ethiopian,freelancer,,44395,ETB,Addis Ababa,Addis Ababa,Ethiopia,7b454effd565c17b,0657dd766f376ac8,2025-01-05T12:40:14.229429
P000768,Hassen,Niguse,1964-10-07,M,Ethiopian,student,Student,4698,ETB,Jijiga,Somali,Ethiopia,62295e196ea18b09,,2022-05-08T09:10:26.374169
P000769,Aklilu,Demeke,1981-09-25,M,Ethiopian,engineer,Employed,70554,ETB,Dessie,Amhara,Ethiopia,,a17fb43a3065ede3,2024-12-17T20:37:52.331854
P000770,Selam,Tefera,1992-12-08,F,Ethiopian,student,Student,6502,ETB,Bahir Dar,Amhara,Ethiopia,36d40451213cedfd,21acb0fc1c605cf2,2023-04-24T18:26:26.463324
P000771,Demeke,Khalid,2002-02-08,M,Ethiopian,freelancer,Self-Employed,38459,ETB,Dire Dawa,Dire Dawa,Ethiopia,1977d9c70fea62c6,3f60e269367b2f5a,2025-07-01T07:17:35.285841
P000772,Amelework,Ibrahim,1965-11-16,F,Ethiopian,nurse,Employed,6617,ETB,Mekelle,Tigray,Ethiopia,14716a6d199c28ec,21e4e916989be45e,2024-02-02T23:59:05.665605
P000773,Meaza,Estifanos,1999-03-13,F,Ethiopian,unemployed,Unemployed,3000,ETB,Gondar,Amhara,Ethiopia,6c9116362d7a2114,,2025-09-26T02:12:37.965645
P000774,Tenagne,Afework,1991-05-26,F,Ethiopian,government_employee,Employed,22720,ETB,Addis Ababa,Addis Ababa,Ethiopia,bc440d936b46c798,1ed642497136cf2d,2023-12-06T01:54:41.884673
P000775,Wuhib,Sisay,1993-09-28,M,Ethiopian,security_guard,Employed,9881,ETB,Addis Ababa,Addis Ababa,Ethiopia,c0ace24ba163c1d9,,2022-03-08T05:52:19.478513
P000776,Biftu,Nega,2002-03-20,F,Ethiopian,student,Student,4605,ETB,Dilla,SNNPR,Ethiopia,,94b166928dbcddc1,2024-03-12T10:09:32.826099
P000777,Muluemebet,Seifu,1967-12-26,F,Ethiopian,farmer,Self-Employed,11364,ETB,Hawassa,Sidama,Ethiopia,0ba93ebf25b72978,76d691860340e057,2023-08-02T07:13:47.586390
P000778,Ermias,Yidnekachew,1994-06-28,M,Ethiopian,driver,Employed,5695,ETB,Hawassa,Sidama,Ethiopia,6226ed6db3c9a8b5,,2024-07-21T02:34:11.845997
P000779,Tsedey,Taye,1981-08-31,F,Ethiopian,day_laborer,Employed,3204,ETB,Addis Ababa,Addis Ababa,Ethiopia,cf41b61559a4c856,51e19c2a5a0da85b,2025-04-14T20:01:35.989150
P000780,bRUKTAWIT,Abiy,1990-01-31,F,Ethiopian,doctor,Employed,26866,ETB,Jijiga,Somali,Ethiopia,d28a4decd34cbf6e,1ed0351823ea57b1,2022-08-15T11:54:24.712821
P000781,Aschalew,Beyene,2003-06-25,M,Ethiopian,farmer,Self-Employed,6691,ETB,Addis Ababa,Addis Ababa,Ethiopia,77af08bd5804a5dd,,2024-05-30T11:46:43.417221
P000782,Hamere,Dibaba,1976-12-05,F,Ethiopian,day_laborer,Employed,2000,ETB,Shashamane,Oromia,Ethiopia,fdf234e5c3c610e5,dfeb77f20785e52c,2025-05-06T17:40:17.802161
P000783,Argaw,Gebre-Giorgis,1982-10-02,M,Ethiopian,business_owner,Self-Employed,71658,ETB,Debre Birhan,Amhara,Ethiopia,73620a8107f7276a,d140163dec164edc,2023-04-24T06:42:05.295924
P000784,Fegegta,Dejen,1978-04-23,F,Other,business_owner,Self-Employed,54129,ETB,Dessie,Amhara,Ethiopia,099a9269592b8473,,2024-06-13T13:03:49.306235
P000785,Dagmawit,Tariku,1968-09-20,F,Ethiopian,lawyer,Employed,33495,ETB,Hosaena,SNNPR,Ethiopia,0ee72d941cf64958,6127c5f49ae9a260,2024-05-19T18:39:29.654535
P000786,Ezana,Paulos,1997-05-29,M,Other,freelancer,Self-Employed,37543,ETB,Gondar,Amhara,Ethiopia,6cde249ec58e57e1,,2022-07-04T09:39:32.214533
P000787,Abebech,Ahmed,1971-06-29,F,Ethiopian,unemployed,Unemployed,2000,ETB,Jijiga,Somali,Ethiopia,f9bff55724ff8706,198dc4e247d19640,2023-05-14T13:21:54.597150
P000788,Petros,Samson,2005-03-18,M,Ethiopian,business_owner,Self-Employed,71456,ETB,Dilla,SNNPR,Ethiopia,,33da7b07dc6016d2,2022-10-16T08:37:51.701339
P000789,Atsede,Haile-Selassie,1983-09-27,F,Ethiopian,unemployed,Unemployed,2000,ETB,Sodo,SNNPR,Ethiopia,f612ab2ba47b7199,ab9bef49057adc9f,2024-07-24T16:48:06.614813
P000790,Inku,Alebachew,1994-11-16,F,Other,student,,10823,ETB,Bishoftu,Oromia,Ethiopia,697ba5dba9463c31,,2024-12-27T11:17:07.503937
P000791,Khalid,Gebre-Giorgis,1988-09-15,M,Ethiopian,teacher,Employed,8822,ETB,Mekelle,Tigray,Ethiopia,3c006226cd606398,,2022-07-31T22:56:11.166844
P000792,Wuhib,Anteneh,1992-04-19,M,Ethiopian,ngo_worker,Employed,18743,ETB,Gondar,Amhara,Ethiopia,8153105d5955f726,0821d90c3323ff39,2025-06-01T22:25:56.315424
P000793,Dilnesaw,Dagim,1962-11-24,M,Ethiopian,unemployed,Unemployed,2000,ETB,Adama,Oromia,Ethiopia,c3bd679772cc2a8e,8bd35718188b468c,2024-04-19T21:21:48.960896
P000794,Aschalew,Ashenafi,1982-08-02,M,Ethiopian,government_employee,Employed,20387,ETB,Addis Ababa,Addis Ababa,Ethiopia,a3ccd159fbd56c9a,4a425fe8b7085d00,2022-06-19T20:54:59.492185
P000795,Alebachew,Girma,1962-03-15,M,Ethiopian,ngo_worker,Employed,38288,ETB,Jimma,Oromia,Ethiopia,,d94a540f8c7ecd19,2025-10-26T17:03:25.780707
P000796,Zewdu,Simon,1981-04-02,M,Ethiopian,software_engineer,Employed,22501,ETB,Addis Ababa,Addis Ababa,Ethiopia,b56cd5367a19ae12,718525e85830e7aa,2024-05-05T02:44:49.081662
P000797,Demerew,Mebratu,1979-12-10,M,Ethiopian,freelancer,Self-Employed,48547,ETB,Addis Ababa,Addis Ababa,Ethiopia,6e6f07c50a6bf517,1f0f03528f6c6997,2025-04-23T09:33:57.523766
P000798,Aklilu,Fikru,1993-11-30,M,Ethiopian,cashier,Employed,11464,ETB,Bahir Dar,Amhara,Ethiopia,928978832f712fe3,c282f458a899f333,2023-11-20T11:25:08.061787
P000799,Yeshi,Thomas,1987-03-10,F,Ethiopian,freelancer,Self-Employed,36736,ETB,Jijiga,Somali,Ethiopia,33ec715db19bd6e9,c48168db3e4f1770,2022-07-26T00:42:07.114259
P000800,Selam,Elias,2002-10-02,F,Ethiopian,teacher,Employed,5759,ETB,Jijiga,Somali,Ethiopia,,76c70565efd8e305,2024-01-22T13:10:36.351728
P000801,Woyneshet,Theodros,1961-06-28,F,Ethiopian,cashier,Employed,10061,ETB,Addis Ababa,Addis Ababa,Ethiopia,9463062ec1574822,4437d6d69e47b203,2023-12-14T19:11:30.357609
P000802,Behailu,Paulos,2005-06-27,M,Ethiopian,business_owner,Self-Employed,31650,ETB,Dire Dawa,Dire Dawa,Ethiopia,4a24b18a69f09d0b,2d54b98eca4327dd,2022-03-13T12:28:19.780550
P000803,Woyneshet,Isayas,1992-05-14,F,Ethiopian,cashier,Employed,9800,ETB,Gondar,Amhara,Ethiopia,e9ddf326548045bf,,2023-08-30T11:12:45.156606
P000804,Addis,Kefyalew,1991-04-29,F,Ethiopian,merchant,Self-Employed,12464,ETB,Hawassa,Sidama,Ethiopia,c88c85a41ea44637,,2023-07-31T01:15:05.037565
P000805,Anteneh,Seifu,1962-07-02,M,Ethiopian,freelancer,Self-Employed,31181,ETB,Bishoftu,Oromia,Ethiopia,7f8edf7b9c4aa41d,7c2af64270434f7f,2023-11-05T06:06:03.283396
P000806,Petros,Elias,2006-02-07,M,Other,business_owner,Self-Employed,73032,ETB,Dire Dawa,Dire Dawa,Ethiopia,,af0cab2bf24e2cae,2023-02-16T08:45:39.644869
P000807,Wudassie,Fikru,1975-07-28,F,Ethiopian,cashier,Employed,15531,ETB,Dire Dawa,Dire Dawa,Ethiopia,7e946f9a5f08d363,047b432ca32bd61b,2023-07-29T18:50:14.902094
